,employee_id,device_id,date,action,duration
2404,1099,22,2026-05-06,DELETE,32
2405,1043,6,2026-05-14,UPLOAD,258
2406,1084,30,2026-05-28,EXPORT,436
2407,1104,8,2026-05-01,UPLOAD,39
2408,1115,29,2026-05-14,DELETE,7
2409,1046,31,2026-05-21,EXPORT,426
2410,1062,5,2026-05-27,DELETE,222
2411,1114,11,2026-05-22,DELETE,304
2412,1105,17,2026-05-11,EXPORT,258
2413,1029,13,2026-05-09,DOWNLOAD,393
2414,1015,20,2026-05-10,EXPORT,244
2415,1122,31,2026-05-22,DELETE,245
2416,1101,26,2026-05-11,DELETE,206
2417,1019,28,2026-05-24,DOWNLOAD,139
2418,1120,25,2026-05-18,EXPORT,482
2419,1081,18,2026-05-17,UPLOAD,477
2420,1096,32,2026-05-14,DELETE,430
2421,1028,29,2026-05-31,EXPORT,358
2422,1143,3,2026-05-17,LOGIN,371
2423,1053,35,2026-05-30,DELETE,61
2424,1042,38,2026-05-07,UPLOAD,89
2425,1073,15,2026-05-31,DELETE,161
2426,1091,3,2026-05-31,EXPORT,341
2427,1019,21,2026-05-31,DOWNLOAD,195
2428,1077,3,2026-05-08,LOGIN,424
2429,1130,35,2026-05-08,UPLOAD,428
2430,1146,8,2026-05-28,DELETE,25
2431,1136,3,2026-05-19,UPLOAD,102
2432,1137,11,2026-05-05,DOWNLOAD,185
2433,1116,2,2026-05-31,LOGIN,148
2434,1149,33,2026-05-07,UPLOAD,178
2435,1092,8,2026-05-30,EXPORT,496
2436,1044,12,2026-05-13,EXPORT,141
2437,1060,19,2026-05-15,UPLOAD,240
2438,1071,18,2026-05-14,LOGIN,7
2439,1117,21,2026-05-25,DELETE,27
2440,1126,22,2026-05-21,EXPORT,145
2441,1141,30,2026-05-15,DELETE,42
2442,1045,18,2026-05-29,DELETE,166
2443,1002,6,2026-05-14,UPLOAD,226
2444,1062,1,2026-05-13,EXPORT,235
2445,1047,9,2026-05-31,UPLOAD,414
2446,1002,16,2026-05-20,DOWNLOAD,420
2447,1037,29,2026-05-31,DELETE,24
2448,1080,29,2026-05-04,LOGIN,50
2449,1119,5,2026-05-22,DELETE,106
2450,1086,19,2026-05-09,LOGIN,315
2451,1063,22,2026-05-14,UPLOAD,397
2452,1056,8,2026-05-29,EXPORT,491
2453,1063,18,2026-05-17,DELETE,311
2454,1008,14,2026-05-01,DOWNLOAD,61
2455,1117,4,2026-05-01,DELETE,340
2456,1090,40,2026-05-04,LOGIN,433
2457,1104,27,2026-05-31,LOGIN,170
2458,1023,24,2026-05-20,LOGIN,328
2459,1144,30,2026-05-27,EXPORT,144
2460,1085,12,2026-05-08,DOWNLOAD,478
2461,1128,13,2026-05-30,DOWNLOAD,121
2462,1104,40,2026-05-05,LOGIN,142
2463,1093,4,2026-05-14,DOWNLOAD,468
2464,1037,26,2026-05-26,DOWNLOAD,325
2465,1146,1,2026-05-20,UPLOAD,272
2466,1059,27,2026-05-24,DOWNLOAD,440
2467,1129,23,2026-05-23,LOGIN,258
2468,1147,38,2026-05-14,EXPORT,55
2469,1141,11,2026-05-22,UPLOAD,474
2470,1033,39,2026-05-02,DOWNLOAD,324
2471,1022,21,2026-05-21,UPLOAD,189
2472,1115,22,2026-05-29,DELETE,97
2473,1072,28,2026-05-12,UPLOAD,23
2474,1050,38,2026-05-18,UPLOAD,162
2475,1066,6,2026-05-06,UPLOAD,224
2476,1083,25,2026-05-09,DOWNLOAD,217
2477,1024,4,2026-05-09,UPLOAD,342
2478,1069,34,2026-05-22,EXPORT,237
2479,1008,26,2026-05-04,DOWNLOAD,28
2480,1148,39,2026-05-10,LOGIN,286
2481,1099,27,2026-05-12,DELETE,40
2482,1066,39,2026-05-25,LOGIN,367
2483,1059,21,2026-05-21,DOWNLOAD,316
2484,1047,21,2026-05-08,LOGIN,212
2485,1130,29,2026-05-28,DELETE,318
2486,1116,34,2026-05-25,UPLOAD,36
2487,1026,27,2026-05-21,LOGIN,262
2488,1148,26,2026-05-22,DOWNLOAD,461
2489,1093,5,2026-05-20,EXPORT,342
2490,1122,20,2026-05-16,DELETE,181
2491,1004,8,2026-05-12,LOGIN,434
2492,1065,18,2026-05-17,EXPORT,497
2493,1142,5,2026-05-17,DELETE,87
2494,1035,4,2026-05-21,LOGIN,382
2495,1117,5,2026-05-19,DOWNLOAD,315
2496,1085,16,2026-05-07,EXPORT,234
2497,1052,9,2026-05-29,EXPORT,272
2498,1023,25,2026-05-20,LOGIN,209
2499,1110,38,2026-05-04,LOGIN,451
2500,1051,7,2026-05-14,DOWNLOAD,212
2501,1051,7,2026-05-14,DOWNLOAD,289
2502,1051,7,2026-05-14,DOWNLOAD,166
2503,1051,7,2026-05-14,DOWNLOAD,123
2504,1051,7,2026-05-14,DOWNLOAD,199
2505,1051,7,2026-05-14,DOWNLOAD,59
2506,1051,7,2026-05-14,DOWNLOAD,99
2507,1051,7,2026-05-14,DOWNLOAD,212
2508,1051,7,2026-05-14,DOWNLOAD,286
2509,1051,7,2026-05-14,DOWNLOAD,193
2510,1051,7,2026-05-14,DOWNLOAD,85
2511,1051,7,2026-05-14,DOWNLOAD,297
2512,1051,7,2026-05-14,DOWNLOAD,110
2513,1051,7,2026-05-14,DOWNLOAD,124
2514,1051,7,2026-05-14,DOWNLOAD,66
2515,1051,7,2026-05-14,DOWNLOAD,138
2516,1051,7,2026-05-14,DOWNLOAD,178
2517,1051,7,2026-05-14,DOWNLOAD,61
2518,1051,7,2026-05-14,DOWNLOAD,52
2519,1051,7,2026-05-14,DOWNLOAD,164
2520,1051,7,2026-05-14,DOWNLOAD,122
2521,1051,7,2026-05-14,DOWNLOAD,132
2522,1051,7,2026-05-14,DOWNLOAD,196
2523,1051,7,2026-05-14,DOWNLOAD,176
2524,1051,7,2026-05-14,DOWNLOAD,163
2525,1051,7,2026-05-14,DOWNLOAD,133
2526,1051,7,2026-05-14,DOWNLOAD,124
2527,1051,7,2026-05-14,DOWNLOAD,265
2528,1051,7,2026-05-14,DOWNLOAD,71
2529,1051,7,2026-05-14,DOWNLOAD,50
2530,1051,7,2026-05-14,DELETE,102
2531,1051,7,2026-05-14,DELETE,221
2532,1051,7,2026-05-14,DELETE,284
2533,1051,7,2026-05-14,DELETE,59
2534,1051,7,2026-05-14,DELETE,252
2535,1051,7,2026-05-14,DELETE,57
2536,1051,7,2026-05-14,DELETE,194
2537,1051,7,2026-05-14,DELETE,247
2538,1051,7,2026-05-14,DELETE,184
2539,1051,7,2026-05-14,DELETE,174
2540,1051,7,2026-05-14,DELETE,112
2541,1051,7,2026-05-14,DELETE,144
2542,1051,7,2026-05-14,DELETE,214
2543,1051,7,2026-05-14,DELETE,117
2544,1051,7,2026-05-14,DELETE,113
2545,1051,7,2026-05-14,DELETE,56
2546,1051,7,2026-05-14,DELETE,193
2547,1051,7,2026-05-14,DELETE,266
2548,1051,7,2026-05-14,DELETE,149
2549,1051,7,2026-05-14,DELETE,276
2550,1051,7,2026-05-14,LOGIN,63
2551,1051,7,2026-05-14,LOGIN,299
2552,1051,7,2026-05-14,LOGIN,213
2553,1051,7,2026-05-14,LOGIN,166
2554,1051,7,2026-05-14,LOGIN,122
2555,1051,7,2026-05-14,LOGIN,60
2556,1051,7,2026-05-14,LOGIN,177
2557,1051,7,2026-05-14,LOGIN,178
2558,1051,7,2026-05-14,LOGIN,58
2559,1051,7,2026-05-14,LOGIN,74
